Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2010-01-04,15.576997756958008,15.64559450042104,15.514616157859551,15.58196835702282,78169752
2010-01-05,15.508400917053223,15.604087803287278,15.447510123214931,15.58768425589215,120067812
2010-01-06,15.11745548248291,15.554878721182552,15.070233833166926,15.554878721182552,158988852
2010-01-07,14.76552677154541,15.160699878266776,14.729489922624955,15.145787131571746,256315428
2010-01-08,14.962369918823242,14.992938921586422,14.641508573259287,14.713336021548937,188783028
2010-01-11,14.939751625061035,15.023011066988275,14.764035994896707,15.023011066988275,288227484
2010-01-12,14.675558090209961,14.866433674837447,14.613920945888562,14.853758076662158,193937868
2010-01-13,14.591304779052734,14.623365529018814,14.263485741718624,14.327856339944463,259604136
2010-01-14,14.65989875793457,14.76801213968673,14.484929486165681,14.512019632598573,169434396
2010-01-15,14.415093421936035,14.752108272726423,14.36637907570012,14.746639475744598,217162620
2010-01-19,14.604475975036621,14.674066268368604,14.322885048322975,14.444916686364722,172495332
2010-01-20,14.42528247833252,14.563716726771856,14.298033027647836,14.563716726771856,129897972
2010-01-21,14.489156723022461,14.584594521046384,14.222477578812109,14.50058967189256,252055692
2010-01-22,13.669733047485352,14.181468082831202,13.293200610772004,14.029861935247286,271743984
2010-01-25,13.420948028564453,13.666502114937794,13.30935483564237,13.584732522721277,176619204
2010-01-26,13.481094360351562,13.659543463214419,13.328742804197354,13.370496605790738,174045780
2010-01-27,13.473139762878418,13.611077699445854,13.304383727901032,13.45251101546405,158417424
2010-01-28,13.279034614562988,13.594924412420125,13.187324764908512,13.532541862562208,129034836
2010-01-29,13.170921325683594,13.445553627481699,13.06330517514195,13.383420175406552,165454380
2010-02-01,13.247469902038574,13.316812048723884,13.179868602012386,13.286738401759562,89941968
2010-02-02,13.200247764587402,13.29568555907935,13.113011270783256,13.29568555907935,163684152
2010-02-03,13.441326141357422,13.473138736185447,13.128419890888805,13.139355588753649,119844036
2010-02-04,13.09238338470459,13.371239919118052,13.06206158790237,13.346386918927815,134972892
2010-02-05,13.204472541809082,13.259399186257346,12.985016009438398,13.132645099948505,126113760
2010-02-08,13.258652687072754,13.470655211437574,13.210437489625916,13.234545088349334,107664228
2010-02-09,13.332468032836914,13.45897301803645,13.298418287634778,13.409514224025036,112671216
2010-02-10,13.283011436462402,13.366021786940646,13.114999843401526,13.273566538239281,106873020
2010-02-11,13.331474304199219,13.433126296269839,13.159984812614718,13.254925357997125,96303600
