Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2012-05-18,37.995765686035156,44.72428659023635,37.76717534286625,41.792360377722574,573576400
2012-05-21,33.82149887084961,36.43538606880356,32.79781083674485,36.30618150999695,168192700
2012-05-22,30.810068130493164,33.3841997807906,30.75043627134871,32.41020453355985,101786600
2012-05-23,31.803937911987305,32.300874441862106,31.167859760359534,31.17779871843652,73600000
2012-05-24,32.8276252746582,33.00652272503711,31.57534691333061,32.748117403003555,50237200
2012-05-25,31.714488983154297,32.74811786863476,30.91939129867887,32.698424974228445,37149800
2012-05-29,28.663297653198242,31.495836100271205,28.47446125121676,31.287121783204867,78063400
2012-05-30,28.017282485961914,29.36894857750882,27.689304447378756,28.524157981165423,57267900
2012-05-31,29.41864013671875,29.488210940947624,26.665611569310013,28.375072386298918,111639200
2012-06-01,27.550161361694336,28.971400183150042,27.222183317947824,28.7129929523706,41855500
2012-06-04,26.735183715820312,27.480588476832004,26.278003038984394,27.03334675762239,35230300
2012-06-05,25.711496353149414,27.5899157902568,25.592230754377372,26.536410899697024,42473400
2012-06-06,26.645734786987305,27.00352967612063,25.363639593696767,25.91026898928395,61489200
2012-06-07,26.1487979888916,27.182426814448583,25.989778461215497,26.83457088678374,26159500
2012-06-08,26.933963775634766,27.58991992810321,26.27800762316632,26.38733238480262,38034000
2012-06-11,26.844511032104492,27.898015923492387,26.675552539514346,27.013469524694642,28219600
2012-06-12,27.232118606567383,27.599852434261276,26.79481397528167,27.311628367195492,15816800
2012-06-13,27.102922439575195,27.927837114288895,26.933963920866958,27.490532378397692,17102800
2012-06-14,28.116670608520508,28.146485587977967,27.212244353173865,27.480590542265865,16855000
2012-06-15,29.82613182067871,29.915580550918445,28.176302633954148,28.335322177566454,43563800
2012-06-18,31.217552185058594,31.883449096553747,29.229806095487657,29.776435511854707,42978900
2012-06-19,31.714488983154297,31.982835162538155,30.51190349842741,31.346757014957813,30849000
2012-06-20,31.406389236450195,31.734367272108344,30.959145598887975,31.724428313977803,15553600
2012-06-21,31.64491844177246,32.30087451095737,31.316940407180006,31.47595994542711,21875300
2012-06-22,32.847503662109375,33.24505440006592,31.863571462220392,32.21142551443876,74834000
2012-06-25,31.86357307434082,32.8176903441198,31.356695668234792,32.65867079915664,24352900
2012-06-26,32.89719772338867,33.23511472524023,32.30087538662708,32.48970990862576,24858700
2012-06-27,32.03252410888672,32.6984209440979,31.704546117506595,32.261114428041495,28568000
2012-06-28,31.167858123779297,31.99277074856755,30.71067555455603,31.764180411787077,17713300
2012-06-29,30.909452438354492,31.793998852086812,30.571535447468847,31.724428041433136,19526900
2012-07-02,30.58147430419922,31.53559152542428,30.362821019255005,31.05853291481175,14122000
2012-07-03,31.008840560913086,31.24736987037704,30.611289816144055,30.720616460521782,8763600
2012-07-05,31.277185440063477,31.43620498270982,30.82994368724406,31.128104855790337,10032100
2012-07-06,31.53558921813965,31.704547700660964,31.068469599715907,31.24736703952227,10945600
2012-07-09,31.972896575927734,32.67854937530161,31.794001005982825,31.903325760560957,17785200
2012-07-10,31.277185440063477,32.280997487807575,30.969085313143992,32.23130459160402,14269500
2012-07-11,30.780248641967773,31.366633911521955,30.362821872042126,31.28712414085338,13030300
2012-07-12,30.621227264404297,31.20761249879542,30.41251483978831,30.511902521079787,11300700
2012-07-13,30.531780242919922,30.879636199001485,30.372760702253345,30.849821219915533,8108300
2012-07-16,28.076913833618164,30.313128209747045,28.037158001457914,30.313128209747045,24672100
2012-07-17,27.917892456054688,28.41482895132706,26.983651314157193,28.305502315755206,30438600
2012-07-18,28.931644439697266,29.110541887969074,27.977525347468404,28.136544880229486,16841800
2012-07-19,28.82231903076172,29.31925556577485,28.454585160760526,29.229806837819492,13685100
2012-07-20,28.58378791809082,29.289436843372282,28.544032087879984,28.822317212368876,11869100
2012-07-23,28.573850631713867,28.822318898076595,27.83838479075968,27.94771143457126,12390700
2012-07-24,28.27568817138672,29.269561191180102,27.927832235326566,28.643420127139358,11539800
2012-07-25,29.160234451293945,29.30931502461363,27.907954223216386,28.21605432749871,17230200
2012-07-26,26.68549156188965,28.05703552601812,26.566225962735597,27.579976920726686,64597400
2012-07-27,23.564727783203125,24.389644188247303,22.143490993814915,23.047915266908458,123102300
2012-07-30,23.008161544799805,23.892709879737964,22.888897836138742,23.852954046409295,29285900
2012-07-31,21.576984405517578,23.22681551956962,21.477598610599255,23.22681551956962,56179400
2012-08-01,20.7520694732666,21.447781400839585,20.712315535050646,21.36827162874517,44604400
2012-08-02,19.917217254638672,20.71231495324877,19.698563965774063,20.642744141578195,56374500
2012-08-03,20.960783004760742,22.024226876553154,19.778073531576105,20.235256125306794,80647000
2012-08-06,21.78569793701172,22.01428828990276,21.169495794802774,21.25894452344056,27778900
2012-08-07,20.593050003051758,22.312451911221387,20.374398602922312,22.063983635575994,36782900
2012-08-08,20.593050003051758,21.020415740467836,20.09611345176097,20.583111044546442,29537400
2012-08-09,20.88127326965332,21.040292807993083,20.483724423803913,20.622866045935602,15610700
2012-08-10,21.676372528076172,21.68631148689858,21.00053849345306,21.278823653492744,25794700
2012-08-13,21.46765899658203,22.31245149723453,21.268883621488808,22.014288434594693,24973100
2012-08-14,20.255130767822266,21.467657032779925,20.1259281127945,21.278820633281843,39308800
2012-08-15,21.070110321044922,21.27882276056956,20.275010709580265,20.513540024320914,47861100
2012-08-16,19.74825668334961,20.35451790401481,19.569359246029233,20.314763971089306,157565300
2012-08-17,18.93328285217285,19.95697288467706,18.883589952667716,19.887402067104826,129293400
2012-08-20,19.887399673461914,20.006663376184733,18.63511942089808,18.933280573367497,101186600
2012-08-21,19.04261016845703,19.857585880938593,18.973039348464116,19.46003698407718,70640600
2012-08-22,19.320890426635742,19.410339142621357,18.8438299761584,19.241380667499882,49892200
2012-08-23,19.320890426635742,19.609112592629913,19.241380667499882,19.380522272072092,32813700
2012-08-24,19.291074752807617,19.55942091741131,19.132055224671127,19.40040138927482,29622200
2012-08-27,19.032669067382812,19.410341898649655,18.982976171740447,19.370586065605796,20704000
2012-08-28,19.221508026123047,19.261261968764106,18.83389808097486,18.982978683288568,25417000
2012-08-29,18.982975006103516,19.26125823767291,18.953158133151504,19.20162638743123,16124700
2012-08-30,18.97303581237793,19.330830700700766,18.94321893979692,19.151933256539348,30647500
2012-08-31,17.9493465423584,18.585426575972058,17.919531564430923,18.565548660245483,58764200
2012-09-04,17.621368408203125,18.158060755577775,17.44247095907824,17.969224348650133,46622400
2012-09-05,18.466163635253906,18.635122151924527,18.068614741812045,18.158063479794297,60781800
2012-09-06,18.843830108642578,19.14199312924497,18.605300829557986,18.625178743397253,46066500
2012-09-07,18.863710403442383,19.301015084791437,18.664936926947313,18.982976005869375,36371700
2012-09-10,18.694751739501953,19.082363522194726,18.436344516260913,18.943220004657288,24797800
2012-09-11,19.310955047607422,19.46003563665017,18.73450871315627,18.80407952833205,50508200
2012-09-12,20.801761627197266,21.03035195601735,20.155744573910734,20.632803145968886,121584000
2012-09-13,20.583110809326172,21.348393544527468,20.483725016733782,20.831579082132112,65041600
2012-09-14,21.86520767211914,21.944717442373076,20.771946909380695,21.000537261902952,72819800
2012-09-17,21.388147354125977,22.610610685690048,21.36826943922356,22.531100921742684,50667600
2012-09-18,21.736007690429688,21.845332453239926,21.239071091062105,21.467661471812146,36760500
2012-09-19,23.147302627563477,23.22681239018317,21.636615242127018,21.85526661541561,78782800
2012-09-20,22.45159339904785,23.097610532567263,22.40190050249347,22.878959133800496,57248900
2012-09-21,22.719938278198242,23.097609198927564,22.46153106057823,22.829263023438045,51218100
2012-09-24,20.66262435913086,21.845332080572327,20.2352585876593,21.646558581613856,79106500
2012-09-25,20.155746459960938,21.080046818940584,20.096112711126818,21.070109756463996,46291700
